M,N,K,bias,dtype,outdtype,scaleAB,bpreshuffle
3553,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
3558,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
3561,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
3589,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
3592,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
3600,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
3611,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
3612,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
3630,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
3635,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
3642,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
3643,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
3672,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
3680,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
3689,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
3691,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
3693,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
3701,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
3704,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
3711,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
3715,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
3718,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
3724,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
3737,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
3740,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
3741,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
3742,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
3762,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
3766,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
3767,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
3768,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
3770,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
3774,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
3777,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
3781,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
3807,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
3808,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
3810,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
3816,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
3818,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
3848,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
3849,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
3853,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
3863,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
3882,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
3897,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
3904,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
3908,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
3928,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
3935,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
3938,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
3945,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
3955,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
3965,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
3966,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
3967,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
3968,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
3988,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
3990,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
3999,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
4000,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
4014,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
4017,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
4019,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
4031,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
4047,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
4054,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
4061,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
4070,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
4087,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
4096,7168,4224,False,torch.bfloat16,torch.bfloat16,False,False
1025,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
1026,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
1029,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
1052,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
1053,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
1059,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
1060,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
1069,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
1073,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
1076,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
1081,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
1082,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
1083,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
1084,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
1085,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
1086,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
1089,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
1097,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
1100,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
1126,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
1127,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
1128,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
1133,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
1134,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
1140,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
1141,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
1143,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
1150,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
1151,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
1155,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
1156,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
1164,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
1166,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
1175,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
1177,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
1180,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
1181,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
1191,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
1193,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
1208,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
1209,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
1213,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
1215,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
1216,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
1217,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
1221,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
1228,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
1234,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
1236,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
1251,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
1252,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
1253,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
1259,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
1262,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
1270,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
1276,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
1279,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
1284,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
1288,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
1291,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
1293,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
1302,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
1304,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
1305,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
1308,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
1311,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
1314,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
1315,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
1316,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
1321,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
1323,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
1327,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
1335,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
1337,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
1339,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
1345,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
1346,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
1350,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
1356,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
1360,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
1370,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
1371,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
1374,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
1376,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
1377,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
1390,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
1407,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
1417,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
1422,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
1423,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
1426,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
1434,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
1437,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
1444,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
1445,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
1446,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
1448,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
1450,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
1451,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
1454,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
1459,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
1461,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
1462,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
1463,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
1466,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
1478,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
1485,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
1487,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
1489,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
1497,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
1498,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
1499,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
1500,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
1501,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
1502,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
1504,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
1506,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
1509,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
1510,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
1513,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
1518,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
1522,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
1525,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
1532,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
1534,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
1536,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
1537,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
1538,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
1539,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
1540,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
1541,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
1542,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
1543,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
1544,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
1545,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
1546,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
1547,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
1548,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
1733,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
2003,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
2131,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
2149,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
2328,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
2420,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
2563,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
2593,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
2625,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
2633,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
2641,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
2645,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
2682,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
2711,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
2723,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
2733,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
2738,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
2741,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
2745,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
2747,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
2761,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
2765,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
2773,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
2778,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
2810,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
2814,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
2825,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
2826,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
2852,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
2855,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
2856,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
2867,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
2870,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
2873,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
2874,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
2877,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
2883,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
2898,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
2921,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
2926,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
2930,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
2934,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
2937,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
2938,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
2943,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
2955,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
2958,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
2965,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
2969,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
2970,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
2973,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
2986,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
3005,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
3006,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
3010,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
3013,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
3017,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
3038,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
3049,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
3050,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
3052,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
3055,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
3070,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
3072,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
3073,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
3074,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
3075,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
3076,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
3077,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
3078,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
3079,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
3080,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
3081,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
3082,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
3083,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
3084,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
3102,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
3110,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
3125,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
3127,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
3128,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
3129,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
3130,8448,7168,False,torch.bfloat16,torch.bfloat16,False,False
